event_id,shipment_id,event_type,event_at,hub_id
6116,2039,Dispatched,2026-05-03 20:55:12.716160,3
6117,2039,Delivered,2026-05-06 13:57:19.458132,3
6118,2040,Created,2026-05-03 14:00:00,1
6119,2040,Dispatched,2026-05-03 15:18:45.863215,1
6120,2040,Delivered,2026-05-04 08:27:52.915372,1
6121,2041,Created,2026-05-04 11:45:00,1
6122,2041,Dispatched,2026-05-04 13:31:06.039366,1
6123,2041,Delivered,2026-05-05 11:53:04.408431,1
6124,2042,Created,2026-05-04 18:45:00,1
6125,2042,Dispatched,2026-05-04 20:28:27.781177,1
6126,2042,Delivered,2026-05-05 12:48:44.074830,1
6127,2043,Created,2026-05-04 17:45:00,4
6128,2043,Dispatched,2026-05-04 20:47:19.747879,4
6129,2043,Delivered,2026-05-05 07:34:55.530711,4
6130,2044,Created,2026-05-04 09:00:00,1
6131,2044,Dispatched,2026-05-04 11:51:51.507230,1
6132,2044,Delivered,2026-05-07 02:26:27.401379,1
6133,2045,Created,2026-05-04 13:45:00,3
6134,2045,Dispatched,2026-05-04 17:44:05.886097,3
6135,2045,Delivered,2026-05-05 04:44:25.534454,3
6136,2046,Created,2026-05-04 12:00:00,1
6137,2046,Dispatched,2026-05-04 13:20:28.418983,1
6138,2046,Delivered,2026-05-06 23:35:52.754906,1
6139,2047,Created,2026-05-04 08:00:00,1
6140,2047,Dispatched,2026-05-04 14:43:17.724536,1
6141,2047,Delivered,2026-05-05 07:06:33.866799,1
6142,2048,Created,2026-05-04 07:30:00,1
6143,2048,Dispatched,2026-05-04 14:18:47.674007,1
6144,2048,Delivery Failed,2026-05-08 00:00:37.130552,1
6145,2049,Created,2026-05-04 17:45:00,1
6146,2049,Dispatched,2026-05-04 21:56:35.550144,1
6147,2049,Delivered,2026-05-05 11:52:15.570026,1
6148,2050,Created,2026-05-04 13:00:00,1
6149,2050,Dispatched,2026-05-04 17:13:16.354813,1
6150,2050,Delivered,2026-05-05 15:31:59.544781,1
6151,2051,Created,2026-05-04 11:00:00,6
6152,2051,Dispatched,2026-05-04 16:51:20.588483,6
6153,2051,Delivered,2026-05-07 05:50:08.715732,6
6154,2052,Created,2026-05-04 18:15:00,1
6155,2052,Dispatched,2026-05-04 22:10:49.464782,1
6156,2052,Delivered,2026-05-09 09:16:34.997680,1
6157,2053,Created,2026-05-04 11:00:00,6
6158,2053,Dispatched,2026-05-04 12:34:41.775548,6
6159,2053,Delivered,2026-05-04 06:26:45.079890,6
6160,2054,Created,2026-05-04 14:15:00,4
6161,2054,Dispatched,2026-05-04 19:57:07.409600,4
6162,2054,Delivered,2026-05-06 20:43:29.489953,4
6163,2055,Created,2026-05-04 08:45:00,3
6164,2055,Dispatched,2026-05-04 12:19:46.280992,3
6165,2055,Delivered,2026-05-06 23:56:33.603036,3
6166,2056,Created,2026-05-04 18:30:00,6
6167,2056,Dispatched,2026-05-04 22:48:28.687782,6
6168,2056,Delivered,2026-05-07 13:24:21.305362,6
6169,2057,Created,2026-05-04 14:45:00,4
6170,2057,Dispatched,2026-05-04 21:11:36.889789,4
6171,2057,Delivered,2026-05-06 17:44:00.809886,4
6172,2058,Created,2026-05-04 18:15:00,2
6173,2058,Dispatched,2026-05-04 20:14:56.541878,2
6174,2058,Delivered,2026-05-07 02:12:12.783758,2
6175,2059,Created,2026-05-05 18:15:00,1
6176,2059,Dispatched,2026-05-05 22:52:37.786213,1
6177,2059,Delivered,2026-05-08 04:47:18.455196,1
6178,2060,Created,2026-05-05 17:30:00,2
6179,2060,Dispatched,2026-05-06 00:05:52.700795,2
6180,2060,Delivered,2026-05-08 10:48:08.290240,2
6181,2061,Created,2026-05-05 11:00:00,3
6182,2061,Dispatched,2026-05-05 16:22:31.097871,3
6183,2061,Delivered,2026-05-08 05:21:14.044102,3
6184,2062,Created,2026-05-05 11:15:00,1
6185,2062,Dispatched,2026-05-05 14:41:32.994709,1
6186,2062,Delivered,2026-05-05 04:31:35.167653,1
6187,2063,Created,2026-05-05 12:15:00,3
6188,2063,Dispatched,2026-05-05 13:47:00.860133,3
6189,2063,Delivered,2026-05-07 18:22:05.710681,3
6190,2064,Created,2026-05-05 11:45:00,1
6191,2064,Dispatched,2026-05-05 14:39:16.345889,1
6192,2064,Delivered,2026-05-06 06:27:32.310682,1
6193,2065,Created,2026-05-05 07:45:00,2
6194,2065,Dispatched,2026-05-05 11:54:35.733790,2
6195,2065,Delivered,2026-05-07 20:02:21.844881,2
6196,2066,Created,2026-05-05 10:30:00,1
6197,2066,Dispatched,2026-05-05 15:26:13.786422,1
6198,2066,Delivered,2026-05-08 06:22:45.518093,1
6199,2067,Created,2026-05-05 11:00:00,2
6200,2067,Dispatched,2026-05-05 16:40:03.186658,2
6201,2067,Delivered,2026-05-05 23:47:48.651227,2
6202,2068,Created,2026-05-05 09:15:00,6
6203,2068,Dispatched,2026-05-05 14:09:40.835693,6
6204,2068,Delivered,2026-05-08 04:22:35.412815,6
6205,2069,Created,2026-05-05 10:00:00,2
6206,2069,Dispatched,2026-05-05 13:33:50.270200,2
6207,2069,Delivered,2026-05-07 21:36:25.805139,2
6208,2070,Created,2026-05-05 11:00:00,5
6209,2070,Dispatched,2026-05-05 16:54:47.718407,5
6210,2070,Delivered,2026-05-06 09:39:55.862237,5
6211,2071,Created,2026-05-05 10:45:00,6
6212,2071,Dispatched,2026-05-05 15:08:20.791319,6
6213,2071,Delivered,2026-05-07 20:20:25.061125,6
6214,2072,Created,2026-05-05 17:30:00,2
6215,2072,Dispatched,2026-05-05 19:50:03.013066,2
6216,2072,Delivered,2026-05-06 06:44:27.765246,2
6217,2073,Created,2026-05-05 09:45:00,1
6218,2073,Dispatched,2026-05-05 15:02:02.007677,1
6219,2073,Delivered,2026-05-05 23:18:49.776363,1
6220,2074,Created,2026-05-05 12:00:00,1
6221,2074,Dispatched,2026-05-05 17:41:01.787114,1
6222,2074,Delivered,2026-05-08 10:28:53.751534,1
6223,2075,Created,2026-05-05 07:15:00,2
6224,2075,Dispatched,2026-05-05 09:14:19.166195,2
6225,2075,Delivered,2026-05-06 01:00:43.482665,2
6226,2076,Created,2026-05-05 08:30:00,2
6227,2076,Dispatched,2026-05-05 10:10:13.211906,2
6228,2076,Delivered,2026-05-06 05:31:11.091220,2
6229,2077,Created,2026-05-06 09:00:00,4
6230,2077,Dispatched,2026-05-06 15:50:42.570185,4
6231,2077,Delivered,2026-05-08 12:06:26.031223,4
6232,2078,Created,2026-05-06 13:30:00,1
6233,2078,Dispatched,2026-05-06 19:28:29.241652,1
6234,2078,Delivered,2026-05-07 06:41:57.636955,1
6235,2079,Created,2026-05-06 12:00:00,2
6236,2079,Dispatched,2026-05-06 14:01:13.965679,2
6237,2079,Delivered,2026-05-07 06:00:27.772523,2
6238,2080,Created,2026-05-06 10:45:00,6
6239,2080,Dispatched,2026-05-06 16:12:09.780100,6
6240,2080,Delivered,2026-05-08 19:22:22.103030,6
6241,2081,Created,2026-05-06 14:30:00,6
6242,2081,Dispatched,2026-05-06 16:42:11.213645,6
6243,2081,Delivered,2026-05-08 15:50:30.413636,6
6244,2082,Created,2026-05-06 12:30:00,2
6245,2082,Dispatched,2026-05-06 17:30:41.447535,2
6246,2082,Delivered,2026-05-09 02:50:03.673987,2
6247,2083,Created,2026-05-06 17:30:00,1
6248,2083,Dispatched,2026-05-06 18:44:41.376031,1
6249,2083,Delivered,2026-05-07 21:15:43.618048,1
6250,2084,Created,2026-05-06 11:15:00,2
6251,2084,Dispatched,2026-05-06 14:28:09.685863,2
6252,2084,Delivered,2026-05-11 04:39:10.169659,2
6253,2085,Created,2026-05-06 11:30:00,3
6254,2085,Dispatched,2026-05-06 16:18:01.361911,3
6255,2085,Delivered,2026-05-09 08:50:49.612552,3
6256,2086,Created,2026-05-06 12:15:00,1
6257,2086,Dispatched,2026-05-06 17:14:56.032028,1
6258,2086,Delivered,2026-05-07 12:07:09.728356,1
6259,2087,Created,2026-05-06 16:30:00,5
6260,2087,Dispatched,2026-05-06 23:19:41.549888,5
6261,2087,Delivered,2026-05-07 23:50:16.737059,5
6262,2088,Created,2026-05-06 08:30:00,5
6263,2088,Dispatched,2026-05-06 12:27:03.639975,5
6264,2088,Delivered,2026-05-08 15:38:51.862613,5
6265,2089,Created,2026-05-06 07:00:00,3
6266,2089,Dispatched,2026-05-06 11:25:44.661251,3
6267,2089,Delivered,2026-05-09 04:25:28.192694,3
6268,2090,Created,2026-05-06 13:45:00,1
6269,2090,Dispatched,2026-05-06 15:01:51.273315,1
6270,2090,Delivered,2026-05-07 12:33:35.518981,1
6271,2091,Created,2026-05-06 16:30:00,6
6272,2091,Dispatched,2026-05-06 20:41:39.024461,6
6273,2091,Delivered,2026-05-08 23:32:53.880025,6
6274,2092,Created,2026-05-06 17:30:00,4
6275,2092,Dispatched,2026-05-06 21:42:23.551427,4
6276,2092,Delivered,2026-05-06 18:24:16.442244,4
6277,2093,Created,2026-05-07 12:30:00,1
6278,2093,Dispatched,2026-05-07 13:39:35.728515,1
6279,2093,Delivered,2026-05-08 05:22:15.623177,1
6280,2094,Created,2026-05-07 09:30:00,3
6281,2094,Dispatched,2026-05-07 13:07:44.114705,3
6282,2094,Delivered,2026-05-07 07:33:03.441294,3
6283,2095,Created,2026-05-07 16:00:00,6
6284,2095,Dispatched,2026-05-07 22:55:19.420854,6
6285,2095,Delivered,2026-05-10 14:17:13.295525,6
6286,2096,Created,2026-05-07 11:45:00,2
6287,2096,Dispatched,2026-05-07 17:21:40.707309,2
6288,2096,Delivered,2026-05-09 21:58:46.404324,2
6289,2097,Created,2026-05-07 14:00:00,1
6290,2097,Dispatched,2026-05-07 18:26:33.616357,1
6291,2097,Delivered,2026-05-10 08:41:10.952553,1
6292,2098,Created,2026-05-07 12:45:00,2
6293,2098,Dispatched,2026-05-07 16:40:42.041608,2
6294,2098,Delivered,2026-05-11 11:31:25.820980,2
6295,2099,Created,2026-05-07 16:30:00,2
6296,2099,Dispatched,2026-05-07 19:24:34.437171,2
6297,2099,Delivered,2026-05-11 09:04:05.315955,2
6298,2100,Created,2026-05-07 09:30:00,1
6299,2100,Dispatched,2026-05-07 10:39:51.045706,1
6300,2100,Delivered,2026-05-11 14:17:02.466030,1
6301,2101,Created,2026-05-07 10:15:00,5
6302,2101,Dispatched,2026-05-07 15:58:39.928946,5
6303,2101,Delivered,2026-05-09 21:11:46.220442,5
6304,2102,Created,2026-05-07 15:00:00,3
6305,2102,Dispatched,2026-05-07 20:37:59.754787,3
6306,2102,Delivered,2026-05-08 12:35:43.471011,3
6307,2103,Created,2026-05-07 09:45:00,1
6308,2103,Dispatched,2026-05-07 14:23:23.170674,1
6309,2103,Delivered,2026-05-09 23:08:57.989823,1
6310,2104,Created,2026-05-07 15:30:00,6
6311,2104,Dispatched,2026-05-07 18:38:41.363801,6
6312,2104,Delivered,2026-05-10 12:04:39.712798,6
6313,2105,Created,2026-05-07 07:00:00,3
6314,2105,Dispatched,2026-05-07 12:57:16.407407,3
6315,2105,Delivered,2026-05-10 06:37:43.570291,3
6316,2106,Created,2026-05-07 09:30:00,1
6317,2106,Dispatched,2026-05-07 14:05:56.753334,1
6318,2106,Delivered,2026-05-07 09:34:06.740266,1
6319,2107,Created,2026-05-07 13:30:00,4
6320,2107,Dispatched,2026-05-07 16:31:04.650689,4
6321,2107,Delivered,2026-05-08 06:22:40.845377,4
6322,2108,Created,2026-05-07 14:15:00,5
6323,2108,Dispatched,2026-05-07 20:34:16.009647,5
6324,2108,Delivered,2026-05-08 12:18:12.885136,5
6325,2109,Created,2026-05-07 15:45:00,2
6326,2109,Dispatched,2026-05-07 17:05:36.707097,2
6327,2109,Delivered,2026-05-08 19:04:55.355707,2
6328,2110,Created,2026-05-08 09:15:00,2
6329,2110,Dispatched,2026-05-08 10:49:44.409875,2
6330,2110,Delivered,2026-05-08 08:07:54.173204,2
6331,2111,Created,2026-05-08 07:15:00,6
6332,2111,Dispatched,2026-05-08 09:20:36.672212,6
6333,2111,Delivered,2026-05-11 03:46:32.265129,6
6334,2112,Created,2026-05-08 09:45:00,2
6335,2112,Dispatched,2026-05-08 12:59:22.977792,2
6336,2112,Delivered,2026-05-10 22:44:35.762826,2
6337,2113,Created,2026-05-08 15:15:00,5
6338,2113,Dispatched,2026-05-08 17:40:28.459837,5
6339,2113,Delivered,2026-05-11 01:10:42.830895,5
6340,2114,Created,2026-05-08 14:45:00,1
6341,2114,Dispatched,2026-05-08 19:05:43.259640,1
6342,2114,Delivered,2026-05-09 09:32:49.634320,1
6343,2115,Created,2026-05-08 11:00:00,3
6344,2115,Dispatched,2026-05-08 16:33:03.976557,3
6345,2115,Delivery Failed,2026-05-10 23:58:33.055934,3
6346,2116,Created,2026-05-08 17:00:00,3
6347,2116,Dispatched,2026-05-08 23:23:05.244530,3
6348,2116,Delivered,2026-05-11 08:07:48.500551,3
6349,2117,Created,2026-05-08 14:45:00,5
6350,2117,Dispatched,2026-05-08 20:16:38.309838,5
6351,2117,Delivered,2026-05-09 06:57:01.158665,5
6352,2118,Created,2026-05-08 07:30:00,6
6353,2118,Dispatched,2026-05-08 14:08:43.546256,6
6354,2118,Delivered,2026-05-10 19:30:21.032262,6
6355,2119,Created,2026-05-08 17:00:00,2
6356,2119,Dispatched,2026-05-08 21:53:12.163562,2
6357,2119,Delivered,2026-05-11 13:12:09.221874,2
6358,2120,Created,2026-05-08 15:45:00,2
6359,2120,Dispatched,2026-05-08 18:53:03.367518,2
6360,2120,Delivered,2026-05-11 03:19:28.336725,2
6361,2121,Created,2026-05-08 16:30:00,2
6362,2121,Dispatched,2026-05-08 23:26:56.455405,2
6363,2121,Delivered,2026-05-11 11:46:13.791907,2
6364,2122,Created,2026-05-08 13:15:00,4
6365,2122,Dispatched,2026-05-08 16:56:10.776523,4
6366,2122,Delivered,2026-05-08 08:12:16.083622,4
6367,2123,Created,2026-05-08 16:00:00,1
6368,2123,Dispatched,2026-05-08 17:34:44.157960,1
6369,2123,Delivered,2026-05-09 11:04:14.213115,1
6370,2124,Created,2026-05-08 12:45:00,4
6371,2124,Dispatched,2026-05-08 17:29:39.857359,4
6372,2124,Delivered,2026-05-12 09:03:02.241774,4
6373,2125,Created,2026-05-08 15:45:00,1
6374,2125,Dispatched,2026-05-08 21:14:18.974615,1
6375,2125,Delivered,2026-05-08 15:39:36.378254,1
6376,2126,Created,2026-05-08 15:45:00,4
6377,2126,Dispatched,2026-05-08 18:43:13.753823,4
6378,2126,Delivered,2026-05-11 04:17:15.783885,4
6379,2127,Created,2026-05-08 13:15:00,1
6380,2127,Dispatched,2026-05-08 19:12:32.769006,1
6381,2127,Delivered,2026-05-09 06:02:39.526145,1
6382,2128,Created,2026-05-08 17:30:00,5
6383,2128,Dispatched,2026-05-08 20:48:02.640928,5
6384,2128,Delivered,2026-05-11 04:50:50.362266,5
6385,2129,Created,2026-05-08 16:45:00,5
6386,2129,Dispatched,2026-05-08 19:02:51.289595,5
6387,2129,Delivered,2026-05-11 02:30:36.728090,5
6388,2130,Created,2026-05-09 18:30:00,3
6389,2130,Dispatched,2026-05-09 23:54:32.581744,3
6390,2130,Delivered,2026-05-10 06:40:51.907056,3
6391,2131,Created,2026-05-09 18:15:00,4
6392,2131,Dispatched,2026-05-09 21:24:08.993853,4
6393,2131,Delivered,2026-05-12 03:11:40.377758,4
6394,2132,Created,2026-05-09 08:15:00,5
6395,2132,Dispatched,2026-05-09 13:56:51.788827,5
6396,2132,Delivered,2026-05-12 05:38:23.536693,5
6397,2133,Created,2026-05-09 09:00:00,2
6398,2133,Dispatched,2026-05-09 14:48:53.746974,2
6399,2133,Delivered,2026-05-09 21:48:53.663255,2
6400,2134,Created,2026-05-09 12:15:00,1
6401,2134,Dispatched,2026-05-09 16:57:03.185891,1
6402,2134,Delivered,2026-05-12 08:13:35.868254,1
6403,2135,Created,2026-05-09 14:45:00,1
6404,2135,Dispatched,2026-05-09 21:43:30.154397,1
6405,2135,Delivered,2026-05-11 21:01:01.456413,1
6406,2136,Created,2026-05-09 13:00:00,2
6407,2136,Dispatched,2026-05-09 19:45:56.246172,2
6408,2136,Delivered,2026-05-11 23:24:02.349111,2
6409,2137,Created,2026-05-09 13:45:00,3
6410,2137,Dispatched,2026-05-09 16:57:53.284583,3
6411,2137,Delivered,2026-05-10 23:17:06.126561,3
6412,2138,Created,2026-05-09 17:15:00,2
6413,2138,Dispatched,2026-05-09 18:15:30.419428,2
6414,2138,Delivered,2026-05-14 02:04:20.555631,2
6415,2139,Created,2026-05-09 17:15:00,1
6416,2139,Dispatched,2026-05-09 22:36:38.963025,1
6417,2139,Delivered,2026-05-11 01:54:20.267063,1
6418,2140,Created,2026-05-09 16:45:00,2
6419,2140,Dispatched,2026-05-09 21:32:03.931075,2
6420,2140,Delivered,2026-05-10 14:31:38.647748,2
6421,2141,Created,2026-05-09 10:15:00,1
6422,2141,Dispatched,2026-05-09 11:43:44.999125,1
6423,2141,Delivered,2026-05-10 15:00:18.050528,1
6424,2142,Created,2026-05-09 07:15:00,6
6425,2142,Dispatched,2026-05-09 11:41:51.976828,6
6426,2142,Delivered,2026-05-09 01:45:25.837212,6
6427,2143,Created,2026-05-09 07:00:00,4
6428,2143,Dispatched,2026-05-09 11:32:43.146688,4
6429,2143,Delivered,2026-05-09 06:33:17.949374,4
6430,2144,Created,2026-05-09 10:45:00,6
6431,2144,Dispatched,2026-05-09 17:35:47.196647,6
6432,2144,Delivered,2026-05-10 05:53:58.903040,6
6433,2145,Created,2026-05-10 15:15:00,1
6434,2145,Dispatched,2026-05-10 19:09:25.703880,1
6435,2145,Delivered,2026-05-10 08:01:00.495427,1
6436,2146,Created,2026-05-10 13:15:00,1
6437,2146,Dispatched,2026-05-10 19:35:16.690042,1
6438,2146,Delivered,2026-05-11 09:12:01.864282,1
6439,2147,Created,2026-05-10 10:00:00,1
6440,2147,Dispatched,2026-05-10 15:47:44.981231,1
6441,2147,Delivered,2026-05-14 02:37:36.250446,1
6442,2148,Created,2026-05-10 09:00:00,6
6443,2148,Dispatched,2026-05-10 11:07:23.774403,6
6444,2148,Delivered,2026-05-13 01:28:08.967235,6
6445,2149,Created,2026-05-10 10:45:00,1
6446,2149,Dispatched,2026-05-10 17:07:07.981844,1
6447,2149,Delivered,2026-05-10 12:01:34.343014,1
6448,2150,Created,2026-05-10 15:45:00,5
6449,2150,Dispatched,2026-05-10 20:28:45.662069,5
6450,2150,Delivered,2026-05-13 05:09:17.059907,5
6451,2151,Created,2026-05-10 18:15:00,6
6452,2151,Dispatched,2026-05-10 22:09:40.452484,6
6453,2151,Delivered,2026-05-13 02:59:54.095073,6
6454,2152,Created,2026-05-10 09:15:00,1
6455,2152,Dispatched,2026-05-10 10:26:50.174377,1
6456,2152,Delivered,2026-05-15 06:17:21.624535,1
6457,2153,Created,2026-05-10 17:30:00,2
6458,2153,Dispatched,2026-05-10 22:48:36.792159,2
6459,2153,Delivered,2026-05-11 06:20:03.569595,2
6460,2154,Created,2026-05-10 15:15:00,2
6461,2154,Dispatched,2026-05-10 21:04:34.852841,2
6462,2154,Delivered,2026-05-13 11:34:32.876960,2
6463,2155,Created,2026-05-10 07:00:00,6
6464,2155,Dispatched,2026-05-10 13:36:37.990108,6
6465,2155,Delivered,2026-05-13 00:25:18.137333,6
6466,2156,Created,2026-05-10 12:30:00,3
6467,2156,Dispatched,2026-05-10 13:31:12.818757,3
6468,2156,Delivered,2026-05-11 00:48:03.995691,3
6469,2157,Created,2026-05-10 13:30:00,1
6470,2157,Dispatched,2026-05-10 19:11:08.830518,1
6471,2157,Delivered,2026-05-10 22:21:35.062868,1
6472,2158,Created,2026-05-10 15:00:00,1
6473,2158,Dispatched,2026-05-10 20:42:13.138149,1
6474,2158,Delivery Failed,2026-05-11 16:39:52.119940,1
6475,2159,Created,2026-05-10 13:00:00,1
6476,2159,Dispatched,2026-05-10 15:24:22.921432,1
6477,2159,Delivered,2026-05-12 05:21:55.098723,1
6478,2160,Created,2026-05-10 13:15:00,5
6479,2160,Dispatched,2026-05-10 20:12:25.888995,5
6480,2160,Delivered,2026-05-11 08:54:52.517122,5
6481,2161,Created,2026-05-10 17:15:00,1
6482,2161,Dispatched,2026-05-10 19:38:24.658074,1
6483,2161,Delivered,2026-05-13 01:26:04.820597,1
6484,2162,Created,2026-05-10 17:00:00,1
6485,2162,Dispatched,2026-05-10 18:17:47.114403,1
6486,2162,Delivered,2026-05-13 03:57:51.086337,1
6487,2163,Created,2026-05-11 13:45:00,1
6488,2163,Dispatched,2026-05-11 19:21:38.005311,1
6489,2163,Delivered,2026-05-12 10:56:55.927647,1
6490,2164,Created,2026-05-11 14:15:00,2
6491,2164,Dispatched,2026-05-11 16:52:06.670001,2
6492,2164,Delivered,2026-05-11 10:14:55.616282,2
6493,2165,Created,2026-05-11 18:45:00,1
6494,2165,Dispatched,2026-05-12 01:25:08.509363,1
6495,2165,Delivered,2026-05-12 18:51:20.410502,1
6496,2166,Created,2026-05-11 17:00:00,2
6497,2166,Dispatched,2026-05-11 22:36:50.481656,2
6498,2166,Delivered,2026-05-12 18:24:42.172455,2
6499,2167,Created,2026-05-11 16:30:00,4
6500,2167,Dispatched,2026-05-11 20:47:34.410375,4
6501,2167,Delivered,2026-05-14 09:58:38.640459,4
6502,2168,Created,2026-05-11 16:00:00,1
6503,2168,Dispatched,2026-05-11 22:45:46.378990,1
6504,2168,Delivered,2026-05-12 12:42:23.978821,1
6505,2169,Created,2026-05-11 11:45:00,3
6506,2169,Dispatched,2026-05-11 15:24:37.664191,3
6507,2169,Delivered,2026-05-12 10:10:17.815818,3
6508,2170,Created,2026-05-11 18:45:00,1
6509,2170,Dispatched,2026-05-11 22:11:13.782244,1
6510,2170,Delivered,2026-05-14 00:59:50.745001,1
6511,2171,Created,2026-05-11 08:15:00,5
6512,2171,Dispatched,2026-05-11 12:06:17.733337,5
6513,2171,Delivered,2026-05-13 16:13:23.639530,5
6514,2172,Created,2026-05-11 10:45:00,4
6515,2172,Dispatched,2026-05-11 14:28:39.126830,4
6516,2172,Delivered,2026-05-13 18:16:29.711688,4
6517,2173,Created,2026-05-11 17:00:00,6
6518,2173,Dispatched,2026-05-11 21:06:24.219292,6
6519,2173,Delivered,2026-05-14 04:51:17.784524,6
6520,2174,Created,2026-05-11 17:15:00,4
6521,2174,Dispatched,2026-05-11 23:44:46.275811,4
6522,2174,Delivered,2026-05-14 05:09:08.283745,4
6523,2175,Created,2026-05-11 15:00:00,6
6524,2175,Dispatched,2026-05-11 21:56:33.816369,6
6525,2175,Delivered,2026-05-11 21:13:49.216724,6
6526,2176,Created,2026-05-11 10:30:00,4
6527,2176,Dispatched,2026-05-11 12:02:08.555389,4
6528,2176,Delivered,2026-05-15 18:07:46.642999,4
6529,2177,Created,2026-05-11 10:30:00,1
6530,2177,Dispatched,2026-05-11 15:15:10.544018,1
6531,2177,Delivered,2026-05-14 15:22:22.651142,1
6532,2178,Created,2026-05-11 16:45:00,1
6533,2178,Dispatched,2026-05-11 23:27:45.195425,1
6534,2178,Delivered,2026-05-14 14:13:24.880420,1
6535,2179,Created,2026-05-11 13:15:00,1
6536,2179,Dispatched,2026-05-11 16:42:31.269218,1
6537,2179,Delivered,2026-05-14 08:02:04.956793,1
6538,2180,Created,2026-05-11 14:00:00,1
6539,2180,Dispatched,2026-05-11 20:08:29.248701,1
6540,2180,Delivered,2026-05-12 11:09:09.290352,1
6541,2181,Created,2026-05-11 15:30:00,6
6542,2181,Dispatched,2026-05-11 19:58:36.990368,6
6543,2181,Delivered,2026-05-16 10:50:30.168648,6
6544,2182,Created,2026-05-11 18:00:00,5
6545,2182,Dispatched,2026-05-11 20:34:23.800218,5
6546,2182,Delivered,2026-05-14 05:05:23.864855,5
6547,2183,Created,2026-05-11 17:30:00,5
6548,2183,Dispatched,2026-05-11 18:35:06.141901,5
6549,2183,Delivered,2026-05-14 11:05:15.887609,5
6550,2184,Created,2026-05-12 12:15:00,3
6551,2184,Dispatched,2026-05-12 14:34:07.775850,3
6552,2184,Delivered,2026-05-15 01:47:32.662153,3
6553,2185,Created,2026-05-12 09:00:00,2
6554,2185,Dispatched,2026-05-12 12:10:43.995469,2
6555,2185,Delivered,2026-05-15 05:16:05.433830,2
6556,2186,Created,2026-05-12 10:45:00,1
6557,2186,Dispatched,2026-05-12 16:16:49.990070,1
6558,2186,Delivered,2026-05-17 06:38:55.070805,1
6559,2187,Created,2026-05-12 15:45:00,1
6560,2187,Dispatched,2026-05-12 21:12:00.130111,1
6561,2187,Delivered,2026-05-13 15:26:25.769745,1
6562,2188,Created,2026-05-12 07:45:00,1
6563,2188,Dispatched,2026-05-12 10:44:52.184142,1
6564,2188,Delivered,2026-05-12 15:04:15.980695,1
6565,2189,Created,2026-05-12 09:00:00,4
6566,2189,Dispatched,2026-05-12 12:52:53.740801,4
6567,2189,Delivered,2026-05-12 08:18:04.038751,4
6568,2190,Created,2026-05-12 09:00:00,3
6569,2190,Dispatched,2026-05-12 11:57:36.523940,3
6570,2190,Delivered,2026-05-15 04:32:14.257981,3
6571,2191,Created,2026-05-12 08:00:00,1
6572,2191,Dispatched,2026-05-12 14:39:40.420780,1
6573,2191,Delivered,2026-05-15 01:02:06.247597,1
6574,2192,Created,2026-05-12 11:15:00,2
6575,2192,Dispatched,2026-05-12 15:22:35.833307,2
6576,2192,Delivered,2026-05-16 04:36:22.130049,2
6577,2193,Created,2026-05-12 16:30:00,3
6578,2193,Dispatched,2026-05-12 19:13:59.913730,3
6579,2193,Delivered,2026-05-12 18:13:19.660888,3
6580,2194,Created,2026-05-12 13:30:00,6
6581,2194,Dispatched,2026-05-12 18:09:30.149061,6
6582,2194,Delivered,2026-05-15 01:43:33.592673,6
