SalesLineID,DateKey,ProductKey,CustomerKey,StoreKey,Quantity,DiscountPct,Revenue,Cost,GrossProfit,ProductName,Category,Subcategory,Brand,UnitCost,CustomerName,Region,Segment,City,StoreName,StoreRegion,Manager,Date,Year,MonthNumber,Month,Quarter,DayName
615,20240815,19,1147,14,2,0.0,110.86,61.24,49.62,Product 019,Beverages,Beverages Group 4,Brand 05,30.62,Customer 1147,East,Corporate,City 44,Store 14,South,Manager 07,2024-08-15,2024,8,Aug,3,Thursday
616,20250521,4,2868,7,4,0.0,658.23,427.16,231.07,Product 004,Personal Care,Personal Care Group 1,Brand 05,106.79,Customer 2868,West,Consumer,City 37,Store 07,East,Manager 08,2025-05-21,2025,5,May,2,Wednesday
617,20240824,70,3905,8,1,0.15,325.78,174.05,151.73,Product 070,Personal Care,Personal Care Group 3,Brand 11,174.05,Customer 3905,North,SMB,City 18,Store 08,West,Manager 01,2024-08-24,2024,8,Aug,3,Saturday
618,20250214,47,667,2,1,0.05,19.77,11.74,8.03,Product 047,Electronics,Electronics Group 4,Brand 03,11.74,Customer 0667,East,Consumer,City 44,Store 02,South,Manager 03,2025-02-14,2025,2,Feb,1,Friday
619,20240120,71,2723,20,5,0.0,1555.01,771.3,783.71,Product 071,Electronics,Electronics Group 4,Brand 12,154.26,Customer 2723,East,Consumer,City 36,Store 20,West,Manager 05,2024-01-20,2024,1,Jan,1,Saturday
620,20251104,30,1029,6,5,0.0,390.73,200.0,190.73,Product 030,Office,Office Group 3,Brand 01,40.0,Customer 1029,North,Consumer,City 22,Store 06,South,Manager 07,2025-11-04,2025,11,Nov,4,Tuesday
621,20250317,52,1809,7,4,0.0,1120.89,542.76,578.13,Product 052,Personal Care,Personal Care Group 1,Brand 08,135.69,Customer 1809,North,Corporate,City 34,Store 07,East,Manager 08,2025-03-17,2025,3,Mar,1,Monday
622,20240417,20,1234,21,1,0.1,55.55,39.58,15.97,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 1234,South,Corporate,City 35,Store 21,North,Manager 06,2024-04-17,2024,4,Apr,2,Wednesday
623,20240711,10,1861,7,2,0.0,607.84,285.98,321.86,Product 010,Personal Care,Personal Care Group 3,Brand 11,142.99,Customer 1861,North,Consumer,City 38,Store 07,East,Manager 08,2024-07-11,2024,7,Jul,3,Thursday
624,20240524,18,2484,8,2,0.0,670.32,338.44,331.88,Product 018,Office,Office Group 3,Brand 04,169.22,Customer 2484,West,Consumer,City 37,Store 08,West,Manager 01,2024-05-24,2024,5,May,2,Friday
625,20240508,75,2196,1,2,0.0,592.17,318.06,274.11,Product 075,Household,Household Group 4,Brand 01,159.03,Customer 2196,West,SMB,City 37,Store 01,North,Manager 02,2024-05-08,2024,5,May,2,Wednesday
626,20251114,24,925,14,2,0.05,587.76,333.68,254.08,Product 024,Office,Office Group 1,Brand 10,166.84,Customer 0925,North,Consumer,City 14,Store 14,South,Manager 07,2025-11-14,2025,11,Nov,4,Friday
627,20250410,20,1461,16,2,0.1,151.06,79.16,71.9,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 1461,North,Consumer,City 22,Store 16,West,Manager 01,2025-04-10,2025,4,Apr,2,Thursday
628,20240707,10,3467,20,1,0.05,267.71,142.99,124.72,Product 010,Personal Care,Personal Care Group 3,Brand 11,142.99,Customer 3467,East,Consumer,City 12,Store 20,West,Manager 05,2024-07-07,2024,7,Jul,3,Sunday
629,20241116,93,3482,14,1,0.05,288.26,176.84,111.42,Product 093,Household,Household Group 2,Brand 04,176.84,Customer 3482,South,Corporate,City 27,Store 14,South,Manager 07,2024-11-16,2024,11,Nov,4,Saturday
630,20240928,20,2557,10,1,0.2,66.21,39.58,26.63,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 2557,North,SMB,City 14,Store 10,South,Manager 03,2024-09-28,2024,9,Sep,3,Saturday
631,20250727,30,2208,3,1,0.0,66.33,40.0,26.33,Product 030,Office,Office Group 3,Brand 01,40.0,Customer 2208,West,Corporate,City 01,Store 03,East,Manager 04,2025-07-27,2025,7,Jul,3,Sunday
632,20241020,53,1930,12,1,0.0,137.8,71.73,66.07,Product 053,Electronics,Electronics Group 2,Brand 09,71.73,Customer 1930,South,Consumer,City 11,Store 12,West,Manager 05,2024-10-20,2024,10,Oct,4,Sunday
633,20250712,81,1910,4,1,0.0,23.59,11.69,11.9,Product 081,Household,Household Group 2,Brand 07,11.69,Customer 1910,South,Corporate,City 39,Store 04,West,Manager 05,2025-07-12,2025,7,Jul,3,Saturday
634,20240111,15,2452,21,3,0.0,922.02,523.8,398.22,Product 015,Household,Household Group 4,Brand 01,174.6,Customer 2452,West,SMB,City 05,Store 21,North,Manager 06,2024-01-11,2024,1,Jan,1,Thursday
635,20251103,12,448,23,1,0.0,233.9,112.31,121.59,Product 012,Office,Office Group 1,Brand 13,112.31,Customer 0448,West,Consumer,City 17,Store 23,East,Manager 08,2025-11-03,2025,11,Nov,4,Monday
636,20250728,70,2110,4,2,0.05,537.23,348.1,189.13,Product 070,Personal Care,Personal Care Group 3,Brand 11,174.05,Customer 2110,South,SMB,City 47,Store 04,West,Manager 05,2025-07-28,2025,7,Jul,3,Monday
637,20241129,2,2911,17,2,0.05,564.39,270.52,293.87,Product 002,Snacks,Snacks Group 3,Brand 03,135.26,Customer 2911,East,SMB,City 32,Store 17,North,Manager 02,2024-11-29,2024,11,Nov,4,Friday
638,20250222,29,57,9,1,0.0,323.83,167.26,156.57,Product 029,Electronics,Electronics Group 2,Brand 15,167.26,Customer 0057,North,Consumer,City 10,Store 09,North,Manager 02,2025-02-22,2025,2,Feb,1,Saturday
639,20250119,59,3026,17,4,0.05,577.41,343.4,234.01,Product 059,Electronics,Electronics Group 4,Brand 15,85.85,Customer 3026,South,SMB,City 03,Store 17,North,Manager 02,2025-01-19,2025,1,Jan,1,Sunday
640,20240903,3,1873,15,1,0.05,53.26,26.55,26.71,Product 003,Household,Household Group 4,Brand 04,26.55,Customer 1873,North,Consumer,City 02,Store 15,East,Manager 08,2024-09-03,2024,9,Sep,3,Tuesday
641,20240706,64,2172,21,2,0.0,623.57,278.24,345.33,Product 064,Personal Care,Personal Care Group 1,Brand 05,139.12,Customer 2172,West,SMB,City 13,Store 21,North,Manager 06,2024-07-06,2024,7,Jul,3,Saturday
642,20240504,77,2494,24,2,0.0,319.9,175.24,144.66,Product 077,Electronics,Electronics Group 2,Brand 03,87.62,Customer 2494,South,Corporate,City 47,Store 24,West,Manager 01,2024-05-04,2024,5,May,2,Saturday
643,20241013,63,2600,18,1,0.0,55.96,30.74,25.22,Product 063,Household,Household Group 4,Brand 04,30.74,Customer 2600,West,Corporate,City 09,Store 18,South,Manager 03,2024-10-13,2024,10,Oct,4,Sunday
644,20240922,28,2794,13,1,0.05,163.53,96.3,67.23,Product 028,Personal Care,Personal Care Group 1,Brand 14,96.3,Customer 2794,South,Consumer,City 11,Store 13,North,Manager 06,2024-09-22,2024,9,Sep,3,Sunday
645,20240521,108,1327,8,2,0.05,227.29,144.62,82.67,Product 108,Office,Office Group 1,Brand 04,72.31,Customer 1327,East,Corporate,City 32,Store 08,West,Manager 01,2024-05-21,2024,5,May,2,Tuesday
646,20250902,104,3693,22,3,0.0,745.83,367.44,378.39,Product 104,Snacks,Snacks Group 1,Brand 15,122.48,Customer 3693,North,Consumer,City 46,Store 22,South,Manager 07,2025-09-02,2025,9,Sep,3,Tuesday
647,20240612,113,1875,7,1,0.0,49.82,28.67,21.15,Product 113,Electronics,Electronics Group 2,Brand 09,28.67,Customer 1875,East,Consumer,City 04,Store 07,East,Manager 08,2024-06-12,2024,6,Jun,2,Wednesday
648,20250922,81,465,12,2,0.0,42.78,23.38,19.4,Product 081,Household,Household Group 2,Brand 07,11.69,Customer 0465,North,Consumer,City 34,Store 12,West,Manager 05,2025-09-22,2025,9,Sep,3,Monday
649,20240708,91,3064,10,1,0.1,69.07,41.28,27.79,Product 091,Beverages,Beverages Group 4,Brand 02,41.28,Customer 3064,West,SMB,City 41,Store 10,South,Manager 03,2024-07-08,2024,7,Jul,3,Monday
650,20240724,69,3087,18,1,0.0,247.26,151.7,95.56,Product 069,Household,Household Group 2,Brand 10,151.7,Customer 3087,East,SMB,City 16,Store 18,South,Manager 03,2024-07-24,2024,7,Jul,3,Wednesday
651,20241012,35,2093,12,2,0.0,463.81,308.74,155.07,Product 035,Electronics,Electronics Group 4,Brand 06,154.37,Customer 2093,North,Corporate,City 30,Store 12,West,Manager 05,2024-10-12,2024,10,Oct,4,Saturday
652,20240127,28,3438,4,2,0.0,311.28,192.6,118.68,Product 028,Personal Care,Personal Care Group 1,Brand 14,96.3,Customer 3438,South,Consumer,City 31,Store 04,West,Manager 05,2024-01-27,2024,1,Jan,1,Saturday
653,20240710,7,217,3,2,0.05,490.0,293.58,196.42,Product 007,Beverages,Beverages Group 4,Brand 08,146.79,Customer 0217,North,SMB,City 26,Store 03,East,Manager 04,2024-07-10,2024,7,Jul,3,Wednesday
654,20240510,40,3734,1,3,0.0,581.68,270.48,311.2,Product 040,Personal Care,Personal Care Group 1,Brand 11,90.16,Customer 3734,South,Consumer,City 39,Store 01,North,Manager 02,2024-05-10,2024,5,May,2,Friday
655,20250209,83,2249,17,2,0.0,204.93,104.72,100.21,Product 083,Electronics,Electronics Group 4,Brand 09,52.36,Customer 2249,North,Consumer,City 42,Store 17,North,Manager 02,2025-02-09,2025,2,Feb,1,Sunday
656,20250605,85,1062,5,3,0.0,847.79,472.38,375.41,Product 085,Beverages,Beverages Group 2,Brand 11,157.46,Customer 1062,South,Consumer,City 07,Store 05,North,Manager 06,2025-06-05,2025,6,Jun,2,Thursday
657,20240412,111,433,17,4,0.0,256.3,166.8,89.5,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 0433,North,Consumer,City 02,Store 17,North,Manager 02,2024-04-12,2024,4,Apr,2,Friday
658,20251123,92,2489,6,1,0.0,203.34,135.23,68.11,Product 092,Snacks,Snacks Group 1,Brand 03,135.23,Customer 2489,North,Consumer,City 42,Store 06,South,Manager 07,2025-11-23,2025,11,Nov,4,Sunday
659,20250309,58,1676,5,4,0.15,189.58,144.32,45.26,Product 058,Personal Care,Personal Care Group 3,Brand 14,36.08,Customer 1676,West,Consumer,City 45,Store 05,North,Manager 06,2025-03-09,2025,3,Mar,1,Sunday
660,20240311,87,2396,23,1,0.0,144.23,65.21,79.02,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 2396,West,Corporate,City 45,Store 23,East,Manager 08,2024-03-11,2024,3,Mar,1,Monday
661,20241210,106,1323,13,1,0.0,156.95,77.74,79.21,Product 106,Personal Care,Personal Care Group 3,Brand 02,77.74,Customer 1323,East,Consumer,City 28,Store 13,North,Manager 06,2024-12-10,2024,12,Dec,4,Tuesday
662,20250304,55,2527,8,2,0.0,392.45,214.14,178.31,Product 055,Beverages,Beverages Group 4,Brand 11,107.07,Customer 2527,East,Corporate,City 32,Store 08,West,Manager 01,2025-03-04,2025,3,Mar,1,Tuesday
663,20240219,54,56,12,1,0.0,302.15,161.19,140.96,Product 054,Office,Office Group 3,Brand 10,161.19,Customer 0056,West,SMB,City 09,Store 12,West,Manager 05,2024-02-19,2024,2,Feb,1,Monday
664,20250610,54,1522,13,2,0.0,721.83,322.38,399.45,Product 054,Office,Office Group 3,Brand 10,161.19,Customer 1522,South,Consumer,City 35,Store 13,North,Manager 06,2025-06-10,2025,6,Jun,2,Tuesday
665,20241208,92,97,16,2,0.15,467.35,270.46,196.89,Product 092,Snacks,Snacks Group 1,Brand 03,135.23,Customer 0097,North,Corporate,City 02,Store 16,West,Manager 01,2024-12-08,2024,12,Dec,4,Sunday
666,20250918,115,1970,11,5,0.2,1023.74,741.2,282.54,Product 115,Beverages,Beverages Group 4,Brand 11,148.24,Customer 1970,South,SMB,City 03,Store 11,East,Manager 04,2025-09-18,2025,9,Sep,3,Thursday
667,20250428,110,1115,17,2,0.1,369.67,211.8,157.87,Product 110,Snacks,Snacks Group 3,Brand 06,105.9,Customer 1115,East,Consumer,City 12,Store 17,North,Manager 02,2025-04-28,2025,4,Apr,2,Monday
668,20240429,56,3219,14,1,0.0,163.53,83.98,79.55,Product 056,Snacks,Snacks Group 1,Brand 12,83.98,Customer 3219,East,SMB,City 04,Store 14,South,Manager 07,2024-04-29,2024,4,Apr,2,Monday
669,20241105,77,2389,20,1,0.0,184.54,87.62,96.92,Product 077,Electronics,Electronics Group 2,Brand 03,87.62,Customer 2389,North,Consumer,City 38,Store 20,West,Manager 05,2024-11-05,2024,11,Nov,4,Tuesday
670,20250213,7,1054,12,1,0.0,296.18,146.79,149.39,Product 007,Beverages,Beverages Group 4,Brand 08,146.79,Customer 1054,South,Consumer,City 47,Store 12,West,Manager 05,2025-02-13,2025,2,Feb,1,Thursday
671,20250113,20,3974,17,3,0.15,170.31,118.74,51.57,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 3974,South,SMB,City 39,Store 17,North,Manager 02,2025-01-13,2025,1,Jan,1,Monday
672,20241020,100,949,17,2,0.05,556.67,307.42,249.25,Product 100,Personal Care,Personal Care Group 1,Brand 11,153.71,Customer 0949,North,SMB,City 38,Store 17,North,Manager 02,2024-10-20,2024,10,Oct,4,Sunday
673,20241001,67,2293,5,1,0.1,218.42,142.94,75.48,Product 067,Beverages,Beverages Group 4,Brand 08,142.94,Customer 2293,North,Corporate,City 38,Store 05,North,Manager 06,2024-10-01,2024,10,Oct,4,Tuesday
674,20240109,23,3832,9,2,0.0,23.07,15.32,7.75,Product 023,Electronics,Electronics Group 4,Brand 09,7.66,Customer 3832,West,Consumer,City 41,Store 09,North,Manager 02,2024-01-09,2024,1,Jan,1,Tuesday
675,20240712,111,1718,24,3,0.1,219.99,125.1,94.89,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 1718,South,SMB,City 39,Store 24,West,Manager 01,2024-07-12,2024,7,Jul,3,Friday
676,20240301,18,676,2,1,0.0,283.71,169.22,114.49,Product 018,Office,Office Group 3,Brand 04,169.22,Customer 0676,West,SMB,City 05,Store 02,South,Manager 03,2024-03-01,2024,3,Mar,1,Friday
677,20251118,59,1730,13,1,0.0,170.01,85.85,84.16,Product 059,Electronics,Electronics Group 4,Brand 15,85.85,Customer 1730,South,Consumer,City 03,Store 13,North,Manager 06,2025-11-18,2025,11,Nov,4,Tuesday
678,20240506,53,860,24,1,0.0,121.74,71.73,50.01,Product 053,Electronics,Electronics Group 2,Brand 09,71.73,Customer 0860,West,SMB,City 45,Store 24,West,Manager 01,2024-05-06,2024,5,May,2,Monday
679,20241014,111,2883,15,2,0.1,154.15,83.4,70.75,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 2883,East,Consumer,City 04,Store 15,East,Manager 08,2024-10-14,2024,10,Oct,4,Monday
680,20241013,63,369,15,1,0.0,51.0,30.74,20.26,Product 063,Household,Household Group 4,Brand 04,30.74,Customer 0369,North,Consumer,City 34,Store 15,East,Manager 08,2024-10-13,2024,10,Oct,4,Sunday
681,20240426,85,2672,7,1,0.0,316.65,157.46,159.19,Product 085,Beverages,Beverages Group 2,Brand 11,157.46,Customer 2672,West,SMB,City 33,Store 07,East,Manager 08,2024-04-26,2024,4,Apr,2,Friday
682,20250217,30,2198,3,3,0.1,222.38,120.0,102.38,Product 030,Office,Office Group 3,Brand 01,40.0,Customer 2198,South,Consumer,City 39,Store 03,East,Manager 04,2025-02-17,2025,2,Feb,1,Monday
683,20240307,96,3781,1,1,0.1,23.35,15.98,7.37,Product 096,Office,Office Group 1,Brand 07,15.98,Customer 3781,North,Consumer,City 38,Store 01,North,Manager 02,2024-03-07,2024,3,Mar,1,Thursday
684,20240720,10,2541,7,2,0.0,498.76,285.98,212.78,Product 010,Personal Care,Personal Care Group 3,Brand 11,142.99,Customer 2541,North,Consumer,City 46,Store 07,East,Manager 08,2024-07-20,2024,7,Jul,3,Saturday
685,20240510,91,2147,7,1,0.05,66.69,41.28,25.41,Product 091,Beverages,Beverages Group 4,Brand 02,41.28,Customer 2147,East,Consumer,City 36,Store 07,East,Manager 08,2024-05-10,2024,5,May,2,Friday
686,20240419,59,2492,14,2,0.0,341.0,171.7,169.3,Product 059,Electronics,Electronics Group 4,Brand 15,85.85,Customer 2492,West,Consumer,City 45,Store 14,South,Manager 07,2024-04-19,2024,4,Apr,2,Friday
687,20250209,21,2294,21,2,0.05,127.47,63.6,63.87,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 2294,South,Consumer,City 39,Store 21,North,Manager 06,2025-02-09,2025,2,Feb,1,Sunday
688,20240715,112,857,8,1,0.05,71.15,33.58,37.57,Product 112,Personal Care,Personal Care Group 1,Brand 08,33.58,Customer 0857,North,Consumer,City 42,Store 08,West,Manager 01,2024-07-15,2024,7,Jul,3,Monday
689,20241028,94,962,1,2,0.1,182.36,123.86,58.5,Product 094,Personal Care,Personal Care Group 3,Brand 05,61.93,Customer 0962,South,Corporate,City 03,Store 01,North,Manager 02,2024-10-28,2024,10,Oct,4,Monday
690,20250218,25,632,23,1,0.15,196.85,128.02,68.83,Product 025,Beverages,Beverages Group 2,Brand 11,128.02,Customer 0632,West,Consumer,City 09,Store 23,East,Manager 08,2025-02-18,2025,2,Feb,1,Tuesday
691,20251018,33,3377,17,1,0.0,104.29,59.54,44.75,Product 033,Household,Household Group 2,Brand 04,59.54,Customer 3377,North,SMB,City 18,Store 17,North,Manager 02,2025-10-18,2025,10,Oct,4,Saturday
692,20250211,95,654,15,1,0.0,112.87,53.49,59.38,Product 095,Electronics,Electronics Group 4,Brand 06,53.49,Customer 0654,South,Consumer,City 31,Store 15,East,Manager 08,2025-02-11,2025,2,Feb,1,Tuesday
693,20240111,102,2728,23,2,0.05,525.1,301.68,223.42,Product 102,Office,Office Group 3,Brand 13,150.84,Customer 2728,West,Consumer,City 41,Store 23,East,Manager 08,2024-01-11,2024,1,Jan,1,Thursday
694,20240204,4,3201,20,1,0.0,174.98,106.79,68.19,Product 004,Personal Care,Personal Care Group 1,Brand 05,106.79,Customer 3201,North,Consumer,City 34,Store 20,West,Manager 05,2024-02-04,2024,2,Feb,1,Sunday
695,20240912,51,3912,12,5,0.0,1081.01,693.3,387.71,Product 051,Household,Household Group 4,Brand 07,138.66,Customer 3912,West,Consumer,City 25,Store 12,West,Manager 05,2024-09-12,2024,9,Sep,3,Thursday
696,20250403,119,679,10,3,0.05,28.82,14.64,14.18,Product 119,Electronics,Electronics Group 4,Brand 15,4.88,Customer 0679,East,Consumer,City 08,Store 10,South,Manager 03,2025-04-03,2025,4,Apr,2,Thursday
697,20240220,112,2006,1,1,0.0,58.21,33.58,24.63,Product 112,Personal Care,Personal Care Group 1,Brand 08,33.58,Customer 2006,South,SMB,City 39,Store 01,North,Manager 02,2024-02-20,2024,2,Feb,1,Tuesday
698,20250217,93,2814,15,1,0.1,236.55,176.84,59.71,Product 093,Household,Household Group 2,Brand 04,176.84,Customer 2814,South,Consumer,City 31,Store 15,East,Manager 08,2025-02-17,2025,2,Feb,1,Monday
699,20241025,119,3552,3,1,0.0,8.87,4.88,3.99,Product 119,Electronics,Electronics Group 4,Brand 15,4.88,Customer 3552,West,Consumer,City 01,Store 03,East,Manager 04,2024-10-25,2024,10,Oct,4,Friday
700,20250417,26,2206,5,3,0.15,719.03,378.81,340.22,Product 026,Snacks,Snacks Group 3,Brand 12,126.27,Customer 2206,South,Corporate,City 47,Store 05,North,Manager 06,2025-04-17,2025,4,Apr,2,Thursday
701,20240811,44,2229,1,3,0.0,163.53,88.86,74.67,Product 044,Snacks,Snacks Group 1,Brand 15,29.62,Customer 2229,North,Corporate,City 22,Store 01,North,Manager 02,2024-08-11,2024,8,Aug,3,Sunday
702,20241217,100,2354,20,2,0.0,632.78,307.42,325.36,Product 100,Personal Care,Personal Care Group 1,Brand 11,153.71,Customer 2354,South,Consumer,City 03,Store 20,West,Manager 05,2024-12-17,2024,12,Dec,4,Tuesday
703,20250610,117,1211,17,2,0.0,445.36,203.74,241.62,Product 117,Household,Household Group 2,Brand 13,101.87,Customer 1211,East,Consumer,City 12,Store 17,North,Manager 02,2025-06-10,2025,6,Jun,2,Tuesday
704,20241013,56,3851,20,1,0.0,180.03,83.98,96.05,Product 056,Snacks,Snacks Group 1,Brand 12,83.98,Customer 3851,East,Consumer,City 12,Store 20,West,Manager 05,2024-10-13,2024,10,Oct,4,Sunday
705,20241220,11,169,2,4,0.0,134.26,66.08,68.18,Product 011,Electronics,Electronics Group 4,Brand 12,16.52,Customer 0169,North,SMB,City 26,Store 02,South,Manager 03,2024-12-20,2024,12,Dec,4,Friday
706,20240326,110,3439,9,1,0.1,205.52,105.9,99.62,Product 110,Snacks,Snacks Group 3,Brand 06,105.9,Customer 3439,East,Consumer,City 32,Store 09,North,Manager 02,2024-03-26,2024,3,Mar,1,Tuesday
707,20241120,99,1495,8,1,0.2,260.23,178.82,81.41,Product 099,Household,Household Group 4,Brand 10,178.82,Customer 1495,East,Corporate,City 08,Store 08,West,Manager 01,2024-11-20,2024,11,Nov,4,Wednesday
708,20251125,111,2926,1,1,0.0,90.49,41.7,48.79,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 2926,South,Consumer,City 47,Store 01,North,Manager 02,2025-11-25,2025,11,Nov,4,Tuesday
709,20240805,28,2762,7,3,0.05,569.99,288.9,281.09,Product 028,Personal Care,Personal Care Group 1,Brand 14,96.3,Customer 2762,South,Consumer,City 27,Store 07,East,Manager 08,2024-08-05,2024,8,Aug,3,Monday
710,20240529,5,1432,15,2,0.0,295.38,165.3,130.08,Product 005,Electronics,Electronics Group 2,Brand 06,82.65,Customer 1432,West,SMB,City 41,Store 15,East,Manager 08,2024-05-29,2024,5,May,2,Wednesday
711,20250807,8,1324,9,1,0.0,118.76,75.93,42.83,Product 008,Snacks,Snacks Group 1,Brand 09,75.93,Customer 1324,West,SMB,City 29,Store 09,North,Manager 02,2025-08-07,2025,8,Aug,3,Thursday
712,20251214,111,1258,14,1,0.0,84.77,41.7,43.07,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 1258,South,SMB,City 11,Store 14,South,Manager 07,2025-12-14,2025,12,Dec,4,Sunday
713,20241030,49,3755,12,2,0.0,191.95,95.12,96.83,Product 049,Beverages,Beverages Group 2,Brand 05,47.56,Customer 3755,East,SMB,City 12,Store 12,West,Manager 05,2024-10-30,2024,10,Oct,4,Wednesday
714,20240908,36,1434,1,1,0.2,85.1,50.44,34.66,Product 036,Office,Office Group 1,Brand 07,50.44,Customer 1434,South,Corporate,City 43,Store 01,North,Manager 02,2024-09-08,2024,9,Sep,3,Sunday
715,20240707,29,1778,15,1,0.0,349.71,167.26,182.45,Product 029,Electronics,Electronics Group 2,Brand 15,167.26,Customer 1778,South,Consumer,City 03,Store 15,East,Manager 08,2024-07-07,2024,7,Jul,3,Sunday
716,20250630,35,3531,20,1,0.05,231.64,154.37,77.27,Product 035,Electronics,Electronics Group 4,Brand 06,154.37,Customer 3531,East,Consumer,City 28,Store 20,West,Manager 05,2025-06-30,2025,6,Jun,2,Monday
717,20240113,70,1345,4,2,0.1,506.75,348.1,158.65,Product 070,Personal Care,Personal Care Group 3,Brand 11,174.05,Customer 1345,North,Consumer,City 02,Store 04,West,Manager 05,2024-01-13,2024,1,Jan,1,Saturday
718,20241128,34,3822,21,1,0.0,276.52,176.27,100.25,Product 034,Personal Care,Personal Care Group 3,Brand 05,176.27,Customer 3822,South,SMB,City 31,Store 21,North,Manager 06,2024-11-28,2024,11,Nov,4,Thursday
719,20240428,70,2611,6,2,0.0,562.96,348.1,214.86,Product 070,Personal Care,Personal Care Group 3,Brand 11,174.05,Customer 2611,East,Consumer,City 20,Store 06,South,Manager 07,2024-04-28,2024,4,Apr,2,Sunday
