OrderID,OrderDate,ProductID,ProductName,Category,Region,Channel,CustomerSegment,Quantity,DiscountPct,Revenue,Cost,GrossProfit,RevenueTarget
ORD-01694,2026-03-15,P04,27-inch Monitor,Displays,Mediterranean,Marketplace,Small Business,3,0,867,555,312,814.98
ORD-01695,2026-03-15,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Corporate,2,0,578,370,208,543.32
ORD-01696,2026-03-16,P02,Office Laptop 15,Computing,Central Anatolia,Marketplace,Consumer,1,0,899,590,309,845.06
ORD-01697,2026-03-16,P04,27-inch Monitor,Displays,Mediterranean,Online,Small Business,1,0.1,260.1,185,75.1,271.66
ORD-01698,2026-03-16,P02,Office Laptop 15,Computing,Marmara,Marketplace,Small Business,1,0.1,809.1,590,219.1,845.06
ORD-01699,2026-03-16,P05,Mechanical Keyboard,Accessories,Mediterranean,Online,Small Business,2,0.1,214.2,122,92.2,223.72
ORD-01700,2026-03-16,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Corporate,1,0,149,84,65,140.06
ORD-01701,2026-03-16,P11,Standing Desk,Office,Mediterranean,Online,Corporate,1,0,699,440,259,657.06
ORD-01702,2026-03-16,P03,4K Monitor,Displays,Central Anatolia,Marketplace,Corporate,2,0.05,815.1,540,275.1,806.52
ORD-01703,2026-03-16,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Small Business,1,0,59,25,34,55.46
ORD-01704,2026-03-16,P04,27-inch Monitor,Displays,Mediterranean,Retail,Consumer,1,0,289,185,104,271.66
ORD-01705,2026-03-17,P07,USB-C Dock,Accessories,Marmara,Online,Small Business,1,0,169,92,77,158.86
ORD-01706,2026-03-17,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Corporate,2,0,498,266,232,468.12
ORD-01707,2026-03-17,P12,Portable SSD 1TB,Storage,Mediterranean,Online,Consumer,1,0.05,141.55,84,57.55,140.06
ORD-01708,2026-03-17,P07,USB-C Dock,Accessories,Marmara,Online,Corporate,2,0.05,321.1,184,137.1,317.72
ORD-01709,2026-03-17,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Corporate,2,0.15,253.3,168,85.3,280.12
ORD-01710,2026-03-17,P07,USB-C Dock,Accessories,Central Anatolia,Online,Consumer,1,0,169,92,77,158.86
ORD-01711,2026-03-17,P01,Laptop Pro 14,Computing,Central Anatolia,Marketplace,Consumer,1,0.15,1104.15,820,284.15,1221.06
ORD-01712,2026-03-17,P09,Portable Speaker,Audio,Marmara,Marketplace,Small Business,3,0.05,339.15,189,150.15,335.58
ORD-01713,2026-03-17,P12,Portable SSD 1TB,Storage,Marmara,Retail,Corporate,1,0.05,141.55,84,57.55,140.06
ORD-01714,2026-03-18,P03,4K Monitor,Displays,Mediterranean,Retail,Small Business,1,0.05,407.55,270,137.55,403.26
ORD-01715,2026-03-18,P08,Noise-Cancel Headphones,Audio,Marmara,Retail,Corporate,1,0,249,133,116,234.06
ORD-01716,2026-03-18,P09,Portable Speaker,Audio,Mediterranean,Marketplace,Corporate,1,0,119,63,56,111.86
ORD-01717,2026-03-18,P03,4K Monitor,Displays,Aegean,Marketplace,Corporate,1,0.05,407.55,270,137.55,403.26
ORD-01718,2026-03-18,P07,USB-C Dock,Accessories,Aegean,Marketplace,Consumer,1,0.1,152.1,92,60.1,158.86
ORD-01719,2026-03-18,P02,Office Laptop 15,Computing,Aegean,Marketplace,Consumer,1,0.05,854.05,590,264.05,845.06
ORD-01720,2026-03-18,P03,4K Monitor,Displays,Aegean,Online,Corporate,2,0,858,540,318,806.52
ORD-01721,2026-03-18,P05,Mechanical Keyboard,Accessories,Central Anatolia,Online,Consumer,1,0,119,61,58,111.86
ORD-01722,2026-03-19,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Corporate,1,0.05,236.55,133,103.55,234.06
ORD-01723,2026-03-19,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Corporate,1,0.05,56.05,25,31.05,55.46
ORD-01724,2026-03-19,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Corporate,1,0.05,113.05,61,52.05,111.86
ORD-01725,2026-03-19,P07,USB-C Dock,Accessories,Aegean,Retail,Corporate,1,0,169,92,77,158.86
ORD-01726,2026-03-19,P04,27-inch Monitor,Displays,Marmara,Marketplace,Corporate,3,0,867,555,312,814.98
ORD-01727,2026-03-19,P11,Standing Desk,Office,Central Anatolia,Retail,Consumer,1,0,699,440,259,657.06
ORD-01728,2026-03-19,P03,4K Monitor,Displays,Aegean,Marketplace,Corporate,2,0.1,772.2,540,232.2,806.52
ORD-01729,2026-03-19,P03,4K Monitor,Displays,Aegean,Online,Small Business,3,0.15,1093.95,810,283.95,1209.78
ORD-01730,2026-03-20,P11,Standing Desk,Office,Aegean,Online,Consumer,1,0,699,440,259,657.06
ORD-01731,2026-03-20,P03,4K Monitor,Displays,Marmara,Online,Consumer,2,0.1,772.2,540,232.2,806.52
ORD-01732,2026-03-20,P09,Portable Speaker,Audio,Aegean,Retail,Small Business,1,0,119,63,56,111.86
ORD-01733,2026-03-20,P02,Office Laptop 15,Computing,Marmara,Retail,Small Business,1,0,899,590,309,845.06
ORD-01734,2026-03-20,P07,USB-C Dock,Accessories,Mediterranean,Online,Consumer,1,0,169,92,77,158.86
ORD-01735,2026-03-21,P03,4K Monitor,Displays,Central Anatolia,Marketplace,Consumer,1,0,429,270,159,403.26
ORD-01736,2026-03-21,P10,Ergonomic Chair,Office,Marmara,Marketplace,Small Business,1,0.05,474.05,315,159.05,469.06
ORD-01737,2026-03-21,P03,4K Monitor,Displays,Mediterranean,Marketplace,Consumer,2,0.2,686.4,540,146.4,806.52
ORD-01738,2026-03-21,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Small Business,2,0,1798,1180,618,1690.12
ORD-01739,2026-03-21,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Retail,Consumer,1,0.2,199.2,133,66.2,234.06
ORD-01740,2026-03-22,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Corporate,1,0,249,133,116,234.06
ORD-01741,2026-03-22,P03,4K Monitor,Displays,Aegean,Marketplace,Small Business,3,0.05,1222.65,810,412.65,1209.78
ORD-01742,2026-03-22,P04,27-inch Monitor,Displays,Marmara,Online,Small Business,2,0.05,549.1,370,179.1,543.32
ORD-01743,2026-03-22,P10,Ergonomic Chair,Office,Central Anatolia,Retail,Consumer,1,0,499,315,184,469.06
ORD-01744,2026-03-22,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Corporate,1,0.15,101.15,61,40.15,111.86
ORD-01745,2026-03-22,P07,USB-C Dock,Accessories,Mediterranean,Online,Small Business,2,0,338,184,154,317.72
ORD-01746,2026-03-23,P03,4K Monitor,Displays,Central Anatolia,Marketplace,Small Business,1,0.05,407.55,270,137.55,403.26
ORD-01747,2026-03-23,P11,Standing Desk,Office,Marmara,Online,Small Business,1,0,699,440,259,657.06
ORD-01748,2026-03-23,P02,Office Laptop 15,Computing,Central Anatolia,Retail,Corporate,3,0.1,2427.3,1770,657.3,2535.18
ORD-01749,2026-03-23,P03,4K Monitor,Displays,Mediterranean,Online,Small Business,2,0.05,815.1,540,275.1,806.52
ORD-01750,2026-03-23,P10,Ergonomic Chair,Office,Mediterranean,Retail,Small Business,2,0.15,848.3,630,218.3,938.12
ORD-01751,2026-03-23,P09,Portable Speaker,Audio,Central Anatolia,Marketplace,Small Business,1,0.2,95.2,63,32.2,111.86
ORD-01752,2026-03-23,P05,Mechanical Keyboard,Accessories,Mediterranean,Marketplace,Small Business,1,0,119,61,58,111.86
ORD-01753,2026-03-23,P01,Laptop Pro 14,Computing,Marmara,Online,Consumer,1,0.05,1234.05,820,414.05,1221.06
ORD-01754,2026-03-23,P11,Standing Desk,Office,Aegean,Retail,Consumer,4,0,2796,1760,1036,2628.24
ORD-01755,2026-03-23,P11,Standing Desk,Office,Marmara,Retail,Small Business,2,0,1398,880,518,1314.12
ORD-01756,2026-03-24,P11,Standing Desk,Office,Mediterranean,Marketplace,Small Business,1,0,699,440,259,657.06
ORD-01757,2026-03-24,P02,Office Laptop 15,Computing,Aegean,Marketplace,Small Business,1,0,899,590,309,845.06
ORD-01758,2026-03-24,P03,4K Monitor,Displays,Mediterranean,Retail,Consumer,1,0,429,270,159,403.26
ORD-01759,2026-03-24,P11,Standing Desk,Office,Aegean,Marketplace,Consumer,1,0.05,664.05,440,224.05,657.06
ORD-01760,2026-03-24,P10,Ergonomic Chair,Office,Marmara,Online,Corporate,1,0,499,315,184,469.06
ORD-01761,2026-03-24,P07,USB-C Dock,Accessories,Central Anatolia,Online,Consumer,1,0.1,152.1,92,60.1,158.86
ORD-01762,2026-03-24,P03,4K Monitor,Displays,Mediterranean,Marketplace,Corporate,1,0.15,364.65,270,94.65,403.26
ORD-01763,2026-03-24,P09,Portable Speaker,Audio,Marmara,Marketplace,Small Business,1,0.1,107.1,63,44.1,111.86
ORD-01764,2026-03-24,P07,USB-C Dock,Accessories,Aegean,Retail,Corporate,1,0,169,92,77,158.86
ORD-01765,2026-03-25,P03,4K Monitor,Displays,Mediterranean,Online,Consumer,2,0,858,540,318,806.52
ORD-01766,2026-03-25,P06,Wireless Mouse,Accessories,Central Anatolia,Retail,Corporate,3,0.1,159.3,75,84.3,166.38
ORD-01767,2026-03-25,P09,Portable Speaker,Audio,Mediterranean,Marketplace,Small Business,1,0.05,113.05,63,50.05,111.86
ORD-01768,2026-03-25,P02,Office Laptop 15,Computing,Central Anatolia,Online,Consumer,1,0.05,854.05,590,264.05,845.06
ORD-01769,2026-03-25,P03,4K Monitor,Displays,Mediterranean,Retail,Consumer,3,0.05,1222.65,810,412.65,1209.78
ORD-01770,2026-03-25,P03,4K Monitor,Displays,Central Anatolia,Online,Small Business,1,0.15,364.65,270,94.65,403.26
ORD-01771,2026-03-25,P04,27-inch Monitor,Displays,Central Anatolia,Online,Consumer,1,0.15,245.65,185,60.65,271.66
ORD-01772,2026-03-25,P07,USB-C Dock,Accessories,Aegean,Retail,Corporate,1,0.1,152.1,92,60.1,158.86
ORD-01773,2026-03-25,P03,4K Monitor,Displays,Central Anatolia,Retail,Small Business,2,0,858,540,318,806.52
ORD-01774,2026-03-25,P02,Office Laptop 15,Computing,Aegean,Marketplace,Consumer,3,0.1,2427.3,1770,657.3,2535.18
ORD-01775,2026-03-26,P06,Wireless Mouse,Accessories,Central Anatolia,Online,Corporate,2,0,118,50,68,110.92
ORD-01776,2026-03-26,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,1,0.05,274.55,185,89.55,271.66
ORD-01777,2026-03-26,P06,Wireless Mouse,Accessories,Marmara,Online,Small Business,1,0.05,56.05,25,31.05,55.46
ORD-01778,2026-03-26,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Corporate,3,0.05,709.65,399,310.65,702.18
ORD-01779,2026-03-26,P05,Mechanical Keyboard,Accessories,Marmara,Marketplace,Consumer,2,0.1,214.2,122,92.2,223.72
ORD-01780,2026-03-27,P06,Wireless Mouse,Accessories,Mediterranean,Online,Corporate,1,0.05,56.05,25,31.05,55.46
ORD-01781,2026-03-27,P06,Wireless Mouse,Accessories,Central Anatolia,Retail,Consumer,1,0,59,25,34,55.46
ORD-01782,2026-03-27,P10,Ergonomic Chair,Office,Aegean,Online,Consumer,1,0.15,424.15,315,109.15,469.06
ORD-01783,2026-03-27,P05,Mechanical Keyboard,Accessories,Marmara,Online,Consumer,2,0,238,122,116,223.72
ORD-01784,2026-03-27,P09,Portable Speaker,Audio,Central Anatolia,Online,Corporate,2,0,238,126,112,223.72
ORD-01785,2026-03-27,P09,Portable Speaker,Audio,Central Anatolia,Marketplace,Consumer,1,0,119,63,56,111.86
ORD-01786,2026-03-27,P12,Portable SSD 1TB,Storage,Central Anatolia,Marketplace,Corporate,1,0.05,141.55,84,57.55,140.06
ORD-01787,2026-03-27,P06,Wireless Mouse,Accessories,Aegean,Online,Consumer,4,0.1,212.4,100,112.4,221.84
ORD-01788,2026-03-28,P09,Portable Speaker,Audio,Mediterranean,Online,Consumer,1,0,119,63,56,111.86
ORD-01789,2026-03-28,P05,Mechanical Keyboard,Accessories,Central Anatolia,Marketplace,Consumer,1,0.1,107.1,61,46.1,111.86
ORD-01790,2026-03-28,P01,Laptop Pro 14,Computing,Mediterranean,Marketplace,Small Business,1,0,1299,820,479,1221.06
ORD-01791,2026-03-28,P02,Office Laptop 15,Computing,Central Anatolia,Marketplace,Corporate,3,0,2697,1770,927,2535.18
ORD-01792,2026-03-28,P09,Portable Speaker,Audio,Central Anatolia,Online,Small Business,3,0,357,189,168,335.58
ORD-01793,2026-03-29,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Consumer,1,0,59,25,34,55.46
ORD-01794,2026-03-29,P06,Wireless Mouse,Accessories,Central Anatolia,Retail,Small Business,1,0.1,53.1,25,28.1,55.46
ORD-01795,2026-03-29,P12,Portable SSD 1TB,Storage,Marmara,Online,Small Business,1,0,149,84,65,140.06
ORD-01796,2026-03-29,P11,Standing Desk,Office,Marmara,Online,Small Business,1,0,699,440,259,657.06
ORD-01797,2026-03-29,P09,Portable Speaker,Audio,Central Anatolia,Retail,Consumer,2,0,238,126,112,223.72
ORD-01798,2026-03-29,P02,Office Laptop 15,Computing,Central Anatolia,Marketplace,Corporate,1,0,899,590,309,845.06
ORD-01799,2026-03-29,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Small Business,1,0.1,107.1,61,46.1,111.86
ORD-01800,2026-03-30,P02,Office Laptop 15,Computing,Aegean,Marketplace,Corporate,1,0,899,590,309,845.06
ORD-01801,2026-03-30,P02,Office Laptop 15,Computing,Central Anatolia,Retail,Consumer,2,0.1,1618.2,1180,438.2,1690.12
ORD-01802,2026-03-30,P10,Ergonomic Chair,Office,Marmara,Marketplace,Consumer,1,0.1,449.1,315,134.1,469.06
ORD-01803,2026-03-30,P11,Standing Desk,Office,Central Anatolia,Online,Small Business,1,0.05,664.05,440,224.05,657.06
ORD-01804,2026-03-30,P06,Wireless Mouse,Accessories,Central Anatolia,Online,Small Business,3,0.1,159.3,75,84.3,166.38
ORD-01805,2026-03-30,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Corporate,1,0.15,101.15,61,40.15,111.86
ORD-01806,2026-03-30,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Consumer,2,0.05,549.1,370,179.1,543.32
ORD-01807,2026-03-31,P04,27-inch Monitor,Displays,Aegean,Marketplace,Small Business,2,0,578,370,208,543.32
ORD-01808,2026-03-31,P10,Ergonomic Chair,Office,Aegean,Retail,Consumer,1,0,499,315,184,469.06
ORD-01809,2026-03-31,P07,USB-C Dock,Accessories,Mediterranean,Marketplace,Corporate,1,0,169,92,77,158.86
ORD-01810,2026-03-31,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Corporate,4,0.15,200.6,100,100.6,221.84
ORD-01811,2026-03-31,P01,Laptop Pro 14,Computing,Marmara,Marketplace,Small Business,4,0.1,4676.4,3280,1396.4,4884.24
ORD-01812,2026-03-31,P10,Ergonomic Chair,Office,Central Anatolia,Marketplace,Consumer,1,0.1,449.1,315,134.1,469.06
ORD-01813,2026-03-31,P03,4K Monitor,Displays,Mediterranean,Retail,Corporate,2,0.05,815.1,540,275.1,806.52
ORD-01814,2026-04-01,P07,USB-C Dock,Accessories,Aegean,Marketplace,Corporate,2,0.1,304.2,184,120.2,317.72
ORD-01815,2026-04-01,P02,Office Laptop 15,Computing,Central Anatolia,Online,Consumer,3,0.1,2427.3,1770,657.3,2535.18
ORD-01816,2026-04-01,P07,USB-C Dock,Accessories,Central Anatolia,Online,Corporate,1,0.2,135.2,92,43.2,158.86
ORD-01817,2026-04-01,P02,Office Laptop 15,Computing,Mediterranean,Online,Small Business,2,0,1798,1180,618,1690.12
ORD-01818,2026-04-01,P08,Noise-Cancel Headphones,Audio,Marmara,Online,Consumer,2,0,498,266,232,468.12
ORD-01819,2026-04-01,P08,Noise-Cancel Headphones,Audio,Marmara,Marketplace,Consumer,1,0.05,236.55,133,103.55,234.06
ORD-01820,2026-04-01,P01,Laptop Pro 14,Computing,Mediterranean,Retail,Small Business,1,0,1299,820,479,1221.06
ORD-01821,2026-04-01,P09,Portable Speaker,Audio,Mediterranean,Retail,Consumer,2,0.2,190.4,126,64.4,223.72
ORD-01822,2026-04-02,P06,Wireless Mouse,Accessories,Central Anatolia,Retail,Small Business,2,0,118,50,68,110.92
ORD-01823,2026-04-02,P06,Wireless Mouse,Accessories,Aegean,Retail,Consumer,1,0.15,50.15,25,25.15,55.46
ORD-01824,2026-04-02,P10,Ergonomic Chair,Office,Marmara,Online,Consumer,1,0.05,474.05,315,159.05,469.06
ORD-01825,2026-04-02,P06,Wireless Mouse,Accessories,Mediterranean,Retail,Consumer,1,0.15,50.15,25,25.15,55.46
ORD-01826,2026-04-02,P09,Portable Speaker,Audio,Mediterranean,Marketplace,Consumer,1,0.2,95.2,63,32.2,111.86
ORD-01827,2026-04-02,P08,Noise-Cancel Headphones,Audio,Aegean,Online,Small Business,2,0,498,266,232,468.12
ORD-01828,2026-04-03,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Small Business,1,0.05,854.05,590,264.05,845.06
ORD-01829,2026-04-03,P03,4K Monitor,Displays,Central Anatolia,Retail,Corporate,2,0.1,772.2,540,232.2,806.52
ORD-01830,2026-04-03,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Consumer,1,0,149,84,65,140.06
ORD-01831,2026-04-03,P03,4K Monitor,Displays,Aegean,Retail,Small Business,2,0.05,815.1,540,275.1,806.52
ORD-01832,2026-04-03,P01,Laptop Pro 14,Computing,Mediterranean,Online,Corporate,1,0.15,1104.15,820,284.15,1221.06
ORD-01833,2026-04-03,P08,Noise-Cancel Headphones,Audio,Mediterranean,Retail,Consumer,1,0.15,211.65,133,78.65,234.06
ORD-01834,2026-04-03,P01,Laptop Pro 14,Computing,Marmara,Retail,Consumer,1,0,1299,820,479,1221.06
ORD-01835,2026-04-04,P10,Ergonomic Chair,Office,Aegean,Online,Consumer,2,0,998,630,368,938.12
ORD-01836,2026-04-04,P03,4K Monitor,Displays,Mediterranean,Retail,Consumer,2,0,858,540,318,806.52
ORD-01837,2026-04-04,P09,Portable Speaker,Audio,Central Anatolia,Online,Corporate,2,0,238,126,112,223.72
ORD-01838,2026-04-04,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Small Business,2,0,298,168,130,280.12
ORD-01839,2026-04-04,P01,Laptop Pro 14,Computing,Mediterranean,Online,Small Business,2,0,2598,1640,958,2442.12
ORD-01840,2026-04-04,P07,USB-C Dock,Accessories,Central Anatolia,Retail,Consumer,2,0,338,184,154,317.72
ORD-01841,2026-04-05,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Online,Small Business,3,0.05,709.65,399,310.65,702.18
ORD-01842,2026-04-05,P10,Ergonomic Chair,Office,Central Anatolia,Online,Consumer,1,0.15,424.15,315,109.15,469.06
ORD-01843,2026-04-05,P09,Portable Speaker,Audio,Central Anatolia,Retail,Small Business,1,0,119,63,56,111.86
ORD-01844,2026-04-05,P11,Standing Desk,Office,Aegean,Online,Small Business,1,0.05,664.05,440,224.05,657.06
ORD-01845,2026-04-05,P09,Portable Speaker,Audio,Central Anatolia,Retail,Small Business,1,0.05,113.05,63,50.05,111.86
ORD-01846,2026-04-05,P04,27-inch Monitor,Displays,Mediterranean,Retail,Consumer,2,0.05,549.1,370,179.1,543.32
ORD-01847,2026-04-05,P09,Portable Speaker,Audio,Aegean,Retail,Small Business,1,0.05,113.05,63,50.05,111.86
ORD-01848,2026-04-05,P06,Wireless Mouse,Accessories,Central Anatolia,Marketplace,Corporate,1,0,59,25,34,55.46
ORD-01849,2026-04-05,P09,Portable Speaker,Audio,Central Anatolia,Retail,Small Business,1,0,119,63,56,111.86
ORD-01850,2026-04-05,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Small Business,1,0,249,133,116,234.06
ORD-01851,2026-04-06,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Small Business,2,0,118,50,68,110.92
ORD-01852,2026-04-06,P01,Laptop Pro 14,Computing,Aegean,Online,Corporate,1,0,1299,820,479,1221.06
ORD-01853,2026-04-06,P07,USB-C Dock,Accessories,Central Anatolia,Retail,Consumer,1,0.05,160.55,92,68.55,158.86
ORD-01854,2026-04-06,P03,4K Monitor,Displays,Mediterranean,Marketplace,Consumer,1,0,429,270,159,403.26
ORD-01855,2026-04-06,P07,USB-C Dock,Accessories,Aegean,Online,Consumer,2,0,338,184,154,317.72
ORD-01856,2026-04-07,P03,4K Monitor,Displays,Aegean,Online,Consumer,1,0,429,270,159,403.26
ORD-01857,2026-04-07,P08,Noise-Cancel Headphones,Audio,Aegean,Marketplace,Corporate,1,0,249,133,116,234.06
ORD-01858,2026-04-07,P03,4K Monitor,Displays,Mediterranean,Retail,Consumer,1,0.05,407.55,270,137.55,403.26
ORD-01859,2026-04-07,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Consumer,3,0,177,75,102,166.38
ORD-01860,2026-04-07,P08,Noise-Cancel Headphones,Audio,Aegean,Marketplace,Consumer,3,0,747,399,348,702.18
ORD-01861,2026-04-07,P12,Portable SSD 1TB,Storage,Aegean,Online,Consumer,2,0,298,168,130,280.12
ORD-01862,2026-04-08,P03,4K Monitor,Displays,Aegean,Retail,Consumer,1,0.05,407.55,270,137.55,403.26
ORD-01863,2026-04-08,P06,Wireless Mouse,Accessories,Aegean,Retail,Small Business,1,0.1,53.1,25,28.1,55.46
ORD-01864,2026-04-08,P10,Ergonomic Chair,Office,Marmara,Marketplace,Corporate,2,0,998,630,368,938.12
ORD-01865,2026-04-08,P02,Office Laptop 15,Computing,Aegean,Retail,Consumer,1,0.15,764.15,590,174.15,845.06
ORD-01866,2026-04-08,P09,Portable Speaker,Audio,Central Anatolia,Online,Consumer,1,0.05,113.05,63,50.05,111.86
ORD-01867,2026-04-08,P08,Noise-Cancel Headphones,Audio,Aegean,Marketplace,Corporate,2,0,498,266,232,468.12
ORD-01868,2026-04-08,P02,Office Laptop 15,Computing,Central Anatolia,Retail,Consumer,1,0,899,590,309,845.06
ORD-01869,2026-04-08,P11,Standing Desk,Office,Marmara,Marketplace,Consumer,2,0.05,1328.1,880,448.1,1314.12
ORD-01870,2026-04-08,P08,Noise-Cancel Headphones,Audio,Mediterranean,Retail,Small Business,1,0,249,133,116,234.06
ORD-01871,2026-04-08,P09,Portable Speaker,Audio,Central Anatolia,Marketplace,Corporate,1,0.05,113.05,63,50.05,111.86
ORD-01872,2026-04-09,P04,27-inch Monitor,Displays,Mediterranean,Online,Corporate,1,0.05,274.55,185,89.55,271.66
ORD-01873,2026-04-09,P12,Portable SSD 1TB,Storage,Central Anatolia,Online,Corporate,1,0.1,134.1,84,50.1,140.06
ORD-01874,2026-04-09,P07,USB-C Dock,Accessories,Central Anatolia,Retail,Small Business,3,0.1,456.3,276,180.3,476.58
ORD-01875,2026-04-09,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Corporate,1,0,59,25,34,55.46
ORD-01876,2026-04-09,P05,Mechanical Keyboard,Accessories,Marmara,Online,Corporate,1,0.05,113.05,61,52.05,111.86
ORD-01877,2026-04-10,P03,4K Monitor,Displays,Mediterranean,Retail,Corporate,1,0.1,386.1,270,116.1,403.26
ORD-01878,2026-04-10,P11,Standing Desk,Office,Central Anatolia,Retail,Consumer,1,0.15,594.15,440,154.15,657.06
ORD-01879,2026-04-10,P02,Office Laptop 15,Computing,Central Anatolia,Retail,Consumer,1,0.05,854.05,590,264.05,845.06
ORD-01880,2026-04-10,P02,Office Laptop 15,Computing,Mediterranean,Retail,Consumer,1,0,899,590,309,845.06
ORD-01881,2026-04-10,P09,Portable Speaker,Audio,Marmara,Online,Corporate,1,0,119,63,56,111.86
ORD-01882,2026-04-10,P01,Laptop Pro 14,Computing,Aegean,Retail,Small Business,1,0.05,1234.05,820,414.05,1221.06
ORD-01883,2026-04-10,P09,Portable Speaker,Audio,Marmara,Retail,Small Business,2,0.1,214.2,126,88.2,223.72
ORD-01884,2026-04-10,P07,USB-C Dock,Accessories,Mediterranean,Marketplace,Corporate,1,0,169,92,77,158.86
ORD-01885,2026-04-10,P06,Wireless Mouse,Accessories,Aegean,Online,Consumer,3,0,177,75,102,166.38
ORD-01886,2026-04-11,P12,Portable SSD 1TB,Storage,Aegean,Marketplace,Small Business,1,0,149,84,65,140.06
ORD-01887,2026-04-11,P04,27-inch Monitor,Displays,Marmara,Online,Consumer,1,0,289,185,104,271.66
ORD-01888,2026-04-11,P04,27-inch Monitor,Displays,Aegean,Retail,Consumer,1,0,289,185,104,271.66
ORD-01889,2026-04-11,P05,Mechanical Keyboard,Accessories,Mediterranean,Online,Small Business,3,0,357,183,174,335.58
ORD-01890,2026-04-11,P03,4K Monitor,Displays,Aegean,Retail,Corporate,1,0,429,270,159,403.26
ORD-01891,2026-04-11,P03,4K Monitor,Displays,Aegean,Online,Corporate,1,0,429,270,159,403.26
ORD-01892,2026-04-12,P01,Laptop Pro 14,Computing,Central Anatolia,Marketplace,Small Business,3,0,3897,2460,1437,3663.18
